추진오,대리,문원엄,B,7,3200000,11566
백라웅,인턴,기곤만,B,30,2100000,11695
최일늘,인턴,권백석,B,30,2100000,11331
추은욱,과장,남지산,B,9,4000000,11102
신인단,사원,한반부,B,2,2800000,11287
박문추,인턴,염소완,B,30,2100000,11721
변황심,사원,장경태,B,2,2800000,10943
엄혁솜,대리,변범길,B,4,3200000,10405
원전휘,부장,최삼효,B,20,6000000,11365
성빈충,부장,추호새,B,17,6000000,10628
천안진,사원,탁만윤,B,3,2800000,10866
차걸봉,부장,추소송,B,18,6000000,11509
주식솔,사원,허헌봉,B,3,2800000,10395
장연보,인턴,나솜종,B,30,2100000,11408
옥산면,인턴,강두마,B,30,2100000,10235
문다흔,대리,마욱산,B,5,3200000,10407
인초경,사원,남누나,B,2,2800000,11094
은택권,차장,한원항,B,12,5000000,10982
정분형,차장,강경누,B,14,5000000,11754
한으승,과장,현예선,B,8,4000000,10046
차문안,부장,변면은,B,20,6000000,11698
소판덕,차장,명걸새,B,15,5000000,10001
배성인,인턴,김연제,B,30,2100000,10615
곽로경,대리,송기인,B,7,3200000,11975
임별새,부장,구헌민,B,21,6000000,11450
염걸도,사원,홍기형,B,2,2800000,10061
신호리,사원,박민문,B,1,2800000,10221
전주예,과장,여새도,B,10,4000000,11482
차하숙,부장,진숙타,B,17,6000000,10470
모단충,인턴,신량타,B,30,2100000,11073
엄치창,차장,전라근,B,16,5000000,10709
지익가,부장,박택해,B,17,6000000,10695
고지정,부장,최애완,B,18,6000000,10022
공옥승,대리,조후으,B,4,3200000,11638
석빈항,인턴,남모린,B,30,2100000,10245
마면량,차장,곽병장,B,14,5000000,10207
신운신,부장,조보철,B,18,6000000,10113
유배향,대리,신혼휘,B,5,3200000,11127
설식범,사원,설남분,B,2,2800000,10434
오고덕,차장,설익새,B,12,5000000,10709
심근형,사원,남하규,B,3,2800000,11647
권바가,사원,현백황,B,1,2800000,11329
안명술,사원,소강공,B,2,2800000,10510
박식항,과장,이출길,B,10,4000000,11052
소석유,인턴,구세구,B,30,2100000,11970
여로무,인턴,방춘빈,B,30,2100000,10195
구운현,사원,전욱마,B,3,2800000,10016
채숭나,인턴,육신타,B,30,2100000,10285
맹광재,사원,공으새,B,3,2800000,10856
모혜슬,인턴,염걸우,B,30,2100000,11538
남욱사,대리,정한관,B,6,3200000,11659
류전대,과장,권봉늘,B,10,4000000,10454
은향항,대리,석보빈,B,6,3200000,10239
김산자,대리,민개번,B,7,3200000,10895
석솔호,차장,구창월,B,15,5000000,10959
곽유초,대리,왕숭우,B,5,3200000,11314
신복섭,차장,채수마,B,16,5000000,11430
강애회,인턴,길헌숙,B,30,2100000,11472
우흔휘,과장,진치루,B,8,4000000,10383
노누숭,과장,왕송솔,B,9,4000000,10100
권이석,사원,나배술,B,1,2800000,10136
최한디,부장,송단빈,B,20,6000000,10670
노봉전,과장,채환라,B,10,4000000,10731
송병분,대리,오범월,B,5,3200000,11322
송새준,부장,차라효,B,21,6000000,10845
최충주,과장,여술오,B,11,4000000,10216
손운다,차장,장이식,B,14,5000000,11633
곽박오,인턴,마장유,B,30,2100000,11353
한혜손,인턴,방준범,B,30,2100000,10044
옥솜문,차장,원헌완,B,14,5000000,11931
설근복,사원,민탁가,B,2,2800000,11183
황추노,사원,강여솔,B,2,2800000,10131
채문홍,과장,변규백,B,9,4000000,11075
원준비,과장,장명연,B,11,4000000,10293
탁박천,과장,김천우,B,10,4000000,11316
신슬숭,사원,설신효,B,2,2800000,10517
신현다,대리,오가삼,B,5,3200000,11658
김여혼,대리,유단호,B,6,3200000,11600
육욱철,인턴,원장자,B,30,2100000,10321
이리중,부장,지후리,B,21,6000000,10964
은모보,인턴,전규혼,B,30,2100000,11166
염가지,과장,임연이,B,8,4000000,11997
전옥철,대리,박빈화,B,5,3200000,11876
허잔유,사원,원직길,B,1,2800000,11561
나애사,인턴,강비유,B,30,2100000,10693
명단애,부장,차반판,B,20,6000000,10147
조아길,부장,도분아,B,21,6000000,11382
지섭지,인턴,이장엄,B,30,2100000,10105
여익랑,과장,진준이,B,9,4000000,11686
안세제,인턴,연단장,B,30,2100000,11111
백신승,차장,구판지,B,15,5000000,11804
민조래,인턴,백견온,B,30,2100000,11365
김마만,인턴,염복관,B,30,2100000,11642
옥경병,인턴,류이흔,B,30,2100000,11578
금서월,사원,주설용,B,3,2800000,10444
문환삼,사원,여충요,B,2,2800000,10746
반중무,대리,송연비,B,6,3200000,11100
임치백,사원,염무서,B,1,2800000,11172
권천병,부장,조걸기,B,19,6000000,11589
길엄두,부장,공환원,B,20,6000000,10385
강윤선,인턴,표승휘,B,30,2100000,10646
맹철추,차장,차우영,B,13,5000000,10401
방개혜,부장,차진우,B,18,6000000,10197
지여량,차장,맹익견,B,15,5000000,11235
원숙철,인턴,연비남,B,30,2100000,10123
장항춘,과장,백홍신,B,9,4000000,10760
도대배,인턴,이탁세,B,30,2100000,11648
백담휘,과장,엄출루,B,9,4000000,10868
염랑신,과장,추천신,B,8,4000000,10152
유곤홍,대리,임성판,B,7,3200000,10210
여분범,부장,진별고,B,20,6000000,11536
유학솔,차장,여영이,B,16,5000000,10549
우중누,대리,진경걸,B,7,3200000,10494
문춘디,과장,방구혁,B,8,4000000,10646
하설구,사원,홍식조,B,2,2800000,11648
금이용,과장,우아더,B,8,4000000,10177
왕경춘,대리,소시학,B,7,3200000,11402
권송영,인턴,백랑배,B,30,2100000,10311
배효홍,차장,추식요,B,16,5000000,10614
전후숙,인턴,최유로,B,30,2100000,10874
은율기,대리,진늘판,B,7,3200000,10922
민슬휴,부장,금호황,B,19,6000000,11785
황헌혜,부장,장누택,B,21,6000000,10997
탁종솜,부장,전충웅,B,18,6000000,10577
진율학,사원,장태효,B,1,2800000,11418
방란희,인턴,성동배,B,30,2100000,10035
정이루,차장,구복실,B,12,5000000,10931
박시란,부장,방여길,B,19,6000000,11119
송효성,인턴,허을더,B,30,2100000,11826
심휘환,사원,한리권,B,3,2800000,11017
석희현,부장,지재광,B,17,6000000,11168
탁기걸,대리,전제더,B,7,3200000,10470
은만래,차장,석분비,B,16,5000000,10404
은의항,대리,원서잔,B,5,3200000,10678
윤전재,사원,노노황,B,2,2800000,10598
전자충,사원,문중로,B,2,2800000,10142
구현종,부장,남출달,B,17,6000000,11481
심병정,대리,추산래,B,7,3200000,10570
한탁을,대리,황섭효,B,7,3200000,10588
조찬란,과장,정남디,B,9,4000000,11575
정분택,사원,최은상,B,1,2800000,10189
왕장걸,인턴,오남견,B,30,2100000,10767
인요반,과장,채천심,B,10,4000000,11664
한문바,과장,조다식,B,8,4000000,10966
명단루,차장,남근두,B,16,5000000,10976
노량다,인턴,육철미,B,30,2100000,10691
전의신,인턴,손치직,B,30,2100000,10827
임빈장,대리,기지옥,B,7,3200000,11452
조주중,인턴,홍인숙,B,30,2100000,10265
구인비,인턴,원설주,B,30,2100000,10646
전보모,사원,여시의,B,1,2800000,10126
명천성,과장,강견엄,B,11,4000000,11240
류환길,인턴,안애동,B,30,2100000,10190
육찬이,차장,방솜바,B,15,5000000,11565
송탁복,인턴,문담남,B,30,2100000,10942
배형별,부장,방실한,B,19,6000000,11617
여권만,과장,한아판,B,9,4000000,10287
육항예,대리,금잔애,B,5,3200000,10873
천효세,과장,정고아,B,10,4000000,10469
정혁도,사원,권미번,B,3,2800000,10152
남초원,부장,추윤완,B,17,6000000,10920
맹덕박,부장,소형일,B,18,6000000,11623
문혼무,차장,심도범,B,16,5000000,11029
성혼추,대리,옥철종,B,6,3200000,11284
유라해,인턴,모담모,B,30,2100000,10217
염경환,사원,왕면솔,B,1,2800000,10456
한만마,차장,금효연,B,15,5000000,11852
심복황,부장,방인관,B,17,6000000,11931
조택노,사원,유애혼,B,2,2800000,11759
황영범,과장,금백로,B,9,4000000,11949
마열후,대리,박래중,B,5,3200000,11428
서조담,인턴,권안현,B,30,2100000,10774
주상공,사원,임열도,B,1,2800000,11412
금제세,대리,노개치,B,7,3200000,11577
송휴율,부장,방종기,B,18,6000000,10219
유서출,부장,나직진,B,20,6000000,10291
고단고,대리,곽부훈,B,4,3200000,11779
금오학,사원,기가삼,B,3,2800000,10302
공온권,인턴,안문식,B,30,2100000,11477
임심자,차장,염이디,B,16,5000000,11095
정욱두,차장,곽화의,B,16,5000000,10030
노숙안,사원,현로복,B,2,2800000,11735
소디타,사원,주건치,B,2,2800000,10698
채권걸,차장,유익바,B,16,5000000,11133
박근혼,대리,손랑공,B,7,3200000,10360
기솔태,과장,오율대,B,10,4000000,11773
방경정,인턴,금범가,B,30,2100000,10197
서비장,인턴,양초휴,B,30,2100000,10247
주예설,대리,조명춘,B,6,3200000,10270
지래백,사원,도타제,B,1,2800000,10802
추동출,대리,나주박,B,5,3200000,10451
연홍승,사원,황래아,B,3,2800000,10061
황회동,인턴,노예보,B,30,2100000,10374
모요웅,인턴,천으곤,B,30,2100000,10536
진권세,사원,명타서,B,2,2800000,11723
우수욱,차장,표디양,B,12,5000000,11802
송가달,인턴,문모문,B,30,2100000,11044
도송욱,부장,남향도,B,21,6000000,11428
진두덕,차장,성랑달,B,12,5000000,10429
주원환,부장,임범한,B,17,6000000,11650
진대숙,사원,신누헌,B,1,2800000,11875
차민재,사원,금개소,B,2,2800000,11655
전열지,부장,황현신,B,19,6000000,10882
채회번,차장,고안우,B,15,5000000,10744
고혁개,사원,방솜월,B,3,2800000,11485
심효전,차장,길홍황,B,13,5000000,10267
백훈신,부장,강박숭,B,20,6000000,11955
길오술,과장,송준세,B,8,4000000,11814
정분유,차장,우직지,B,15,5000000,10897
정호솔,차장,주직장,B,14,5000000,11199
성설경,차장,주황단,B,14,5000000,11089
최해전,과장,남천슬,B,10,4000000,11938
지단더,대리,장선담,B,7,3200000,11424
남준곤,사원,천이번,B,1,2800000,10257
전초바,사원,강항예,B,2,2800000,10637
강천이,부장,고병길,B,20,6000000,11365
최학란,인턴,변해면,B,30,2100000,11642
정새진,대리,양장하,B,4,3200000,11962
길관덕,인턴,박희마,B,30,2100000,10883
맹혜휴,과장,임유범,B,9,4000000,10507
명후영,과장,천삼현,B,9,4000000,11034
이휘슬,과장,도황반,B,11,4000000,10588
백전휴,부장,유반후,B,19,6000000,11945
주회석,사원,기애혜,B,2,2800000,11905
임광번,인턴,유지리,B,30,2100000,11071
허손한,차장,길안인,B,14,5000000,10330
고빈판,부장,천길랑,B,18,6000000,11568
노유욱,인턴,우근범,B,30,2100000,11928
선헌더,사원,최창덕,B,1,2800000,10376
채슬남,부장,방태솔,B,18,6000000,10350
길빈헌,인턴,석회단,B,30,2100000,11032
원여개,부장,안서손,B,20,6000000,10191
조소로,부장,전재민,B,21,6000000,10834
반노혼,사원,강삼해,B,1,2800000,11777
문숭더,대리,전손을,B,5,3200000,11191
임여미,차장,지옥견,B,16,5000000,11183
진해서,대리,서예완,B,7,3200000,11824
임용숭,인턴,설손윤,B,30,2100000,11250
임판나,인턴,왕대세,B,30,2100000,10509
노직란,인턴,신범지,B,30,2100000,11432
은기양,사원,김부익,B,3,2800000,11878
변권산,인턴,원을윤,B,30,2100000,10497
진후리,차장,반면윤,B,16,5000000,11849
송가양,부장,한슬섭,B,21,6000000,10334
손정광,대리,명더헌,B,5,3200000,10033
배달공,차장,양오신,B,15,5000000,11166
김노석,차장,엄홍숭,B,12,5000000,10643
석별형,대리,연길경,B,6,3200000,10506
선석명,차장,연늘술,B,16,5000000,10121
육새나,대리,육고택,B,5,3200000,11753
선희솔,차장,곽늘향,B,15,5000000,10541
주판심,부장,소두시,B,19,6000000,10260
강승더,사원,추아명,B,1,2800000,10636
방대화,대리,나공곤,B,4,3200000,10290
여안향,사원,반준우,B,1,2800000,11427
여선으,인턴,나비규,B,30,2100000,10635
임나장,인턴,추현성,B,30,2100000,10997
옥강창,과장,마현배,B,10,4000000,10121
윤공잔,과장,장식화,B,11,4000000,11535
손다제,사원,문라판,B,1,2800000,11801
신월담,과장,임엄완,B,11,4000000,10146
반연세,사원,옥심래,B,2,2800000,11450
최개래,과장,장린전,B,11,4000000,10019
원공견,대리,황종규,B,6,3200000,11596
구명훈,대리,안회서,B,6,3200000,10010
구정환,인턴,김제조,B,30,2100000,10994
하술웅,인턴,선섭광,B,30,2100000,10993
심재운,차장,변식출,B,12,5000000,11337
임전범,사원,추은미,B,2,2800000,10630
남희민,차장,차태혜,B,13,5000000,10935
유기운,차장,현휘창,B,12,5000000,11853
남예서,인턴,박지두,B,30,2100000,10755
방만훈,대리,유단솔,B,5,3200000,11707
기택혜,차장,강만광,B,16,5000000,11339
박선곤,부장,곽봉지,B,21,6000000,10007
옥추진,인턴,손걸린,B,30,2100000,10612
왕신효,부장,백루현,B,20,6000000,11741
왕관모,부장,고성초,B,18,6000000,11712
여리별,부장,추송숭,B,21,6000000,10400
구달추,부장,민중세,B,18,6000000,10104
백이동,사원,공달형,B,2,2800000,11877
신재율,과장,구실심,B,9,4000000,10531
임종송,인턴,방선운,B,30,2100000,11488
민혜곤,대리,인다길,B,7,3200000,10738
정산대,과장,허홍리,B,8,4000000,10813
유새양,사원,임예원,B,2,2800000,11139
고충사,대리,신대효,B,4,3200000,10056
하율광,차장,맹분천,B,14,5000000,11939
박빈원,인턴,진요숭,B,30,2100000,10014
임안휘,인턴,우권열,B,30,2100000,10859
지박후,사원,서수실,B,3,2800000,11019
마번택,과장,주디가,B,11,4000000,11588
민조새,부장,신식탁,B,19,6000000,11087
임요한,대리,석영욱,B,7,3200000,11725
고요을,과장,소다한,B,11,4000000,11569
추식관,대리,양길덕,B,6,3200000,10586
강율누,차장,진요아,B,12,5000000,11523
류송탁,인턴,육부루,B,30,2100000,11121
공대량,차장,한명이,B,15,5000000,11223
송홍강,대리,하직무,B,5,3200000,11545
정로영,인턴,임누광,B,30,2100000,10688
도으항,부장,원솜슬,B,18,6000000,10140
우사탁,인턴,진철찬,B,30,2100000,11687
장모새,과장,진엄손,B,9,4000000,11737
변종혁,차장,채봉세,B,12,5000000,11792
진안서,대리,조환경,B,7,3200000,11035
전달옥,과장,신초종,B,8,4000000,11827
원선타,대리,금린창,B,4,3200000,10713
소회현,인턴,우유후,B,30,2100000,11055
임건사,과장,옥혜훈,B,10,4000000,10636
안우탁,대리,여무범,B,6,3200000,10723
정희만,과장,소루공,B,8,4000000,10058
염무술,과장,신탁완,B,11,4000000,11587
설설도,인턴,노오출,B,30,2100000,11573
연종원,사원,강두주,B,1,2800000,11241
구정옥,인턴,권해로,B,30,2100000,11081
서실철,사원,차혼은,B,2,2800000,10947
채란영,대리,곽휴온,B,6,3200000,11347
전의여,부장,왕민박,B,21,6000000,11457
원옥구,차장,추선엄,B,14,5000000,10611
변성산,인턴,변수루,B,30,2100000,11932
남명현,차장,명황인,B,15,5000000,10064
금주장,부장,오남화,B,18,6000000,11370
권윤휴,사원,표추나,B,3,2800000,10853
방효자,인턴,백준택,B,30,2100000,10521
현훈보,인턴,왕황지,B,30,2100000,11584
진판솜,인턴,신타술,B,30,2100000,11677
황배혁,부장,송휘로,B,18,6000000,10730
소태미,차장,마사선,B,14,5000000,11959
정빈호,차장,전찬새,B,16,5000000,10999
전두양,과장,명라익,B,11,4000000,11398
길해분,부장,정복백,B,18,6000000,10341
유하승,사원,한홍시,B,3,2800000,11553
구판으,부장,왕요문,B,18,6000000,11896
민박란,과장,방요율,B,11,4000000,11083
류회별,부장,맹경단,B,18,6000000,11943
홍제면,인턴,정율용,B,30,2100000,11480
곽마춘,인턴,우아환,B,30,2100000,11222
구열새,과장,금가충,B,8,4000000,11068
안노민,대리,남환수,B,6,3200000,11733
남화우,과장,최훈기,B,9,4000000,10903
차덕화,사원,노원경,B,1,2800000,10799
유아소,차장,방판권,B,14,5000000,10770
현용란,부장,방견웅,B,21,6000000,11711
표제경,과장,고춘구,B,8,4000000,10783
채영여,사원,노누희,B,1,2800000,11879
허후찬,과장,소늘부,B,9,4000000,11182
박직열,인턴,송희원,B,30,2100000,11418
탁복출,과장,전춘반,B,10,4000000,11149
민학개,차장,황타솔,B,15,5000000,10087
인홍중,대리,조우후,B,6,3200000,10441
설환화,부장,노훈곤,B,21,6000000,11230
유바창,과장,정면바,B,8,4000000,11238
전개혼,대리,임남대,B,4,3200000,10647
유성루,부장,손도안,B,20,6000000,11454
신엄이,사원,오운춘,B,2,2800000,10302
문지숙,과장,정다이,B,11,4000000,11250
소라두,사원,하학노,B,2,2800000,10728
정바만,차장,탁모욱,B,14,5000000,10011
모재가,부장,길선강,B,19,6000000,11905
박예조,과장,천오인,B,11,4000000,10510
구장후,과장,석섭분,B,9,4000000,10612
진손회,차장,손철웅,B,14,5000000,11147
추인강,대리,장미마,B,4,3200000,10262
장더옥,과장,여문디,B,11,4000000,10419
심택향,차장,표동요,B,16,5000000,11807
지재슬,인턴,노철명,B,30,2100000,10486
설진삼,대리,서희효,B,5,3200000,11920
홍승란,대리,주현혜,B,6,3200000,10795
천용항,대리,노효희,B,7,3200000,11977
서준견,대리,오달우,B,7,3200000,10733
조용두,차장,구철훈,B,15,5000000,10354
구장유,사원,변공으,B,1,2800000,11441
민래완,인턴,기월래,B,30,2100000,11397
양설광,부장,장가고,B,19,6000000,10758
류구형,대리,정범해,B,6,3200000,10096
송라추,차장,반민소,B,16,5000000,10014
성새심,인턴,전래도,B,30,2100000,10327
정서형,인턴,방더여,B,30,2100000,10357
허으재,인턴,기새월,B,30,2100000,11580
석타예,인턴,신으산,B,30,2100000,10460
김석찬,과장,모미소,B,9,4000000,11168
김고대,대리,도슬예,B,6,3200000,10923
금종효,대리,한천환,B,6,3200000,10544
송심용,과장,진재누,B,10,4000000,10967
추성별,대리,길곤한,B,7,3200000,10383
황요손,부장,변노환,B,17,6000000,11276
강춘원,과장,마곤태,B,10,4000000,10848
연문디,대리,손추광,B,4,3200000,10572
백황창,사원,정도익,B,2,2800000,10660
권공애,사원,민보홍,B,1,2800000,11565
옥로견,대리,황박자,B,7,3200000,10041
배우송,대리,지택달,B,7,3200000,11325
우호광,인턴,문권휘,B,30,2100000,10024
최라도,사원,육회우,B,3,2800000,10260
송보탁,사원,추열우,B,1,2800000,11494
윤운두,사원,진춘로,B,3,2800000,10795
육모의,과장,구영신,B,11,4000000,11943
정단회,대리,남명산,B,4,3200000,11776
최수다,부장,표술빈,B,19,6000000,11386
육송단,대리,신대운,B,5,3200000,11997
전전명,과장,인치배,B,8,4000000,11608
맹희비,과장,박성조,B,9,4000000,11690
지석건,과장,홍영유,B,9,4000000,11466
최영성,사원,인보도,B,2,2800000,10576
남광태,사원,원라슬,B,1,2800000,11093
정배옥,과장,노건규,B,11,4000000,11134
석주예,차장,차단초,B,13,5000000,10016
금연봉,인턴,조웅면,B,30,2100000,10098
도흔단,부장,남익회,B,18,6000000,11153
민형기,차장,구면로,B,14,5000000,10736
장래완,과장,소곤인,B,8,4000000,10275
선탁연,부장,지하래,B,21,6000000,10832
현잔의,인턴,심봉완,B,30,2100000,11204
기택추,대리,표온요,B,5,3200000,11113
진일홍,과장,곽산중,B,10,4000000,10990
차두나,사원,박종더,B,3,2800000,11212
반하식,차장,이모두,B,12,5000000,10060
곽봉용,사원,신담시,B,2,2800000,11642
황윤직,부장,맹별관,B,20,6000000,11807
현견혁,대리,김안린,B,6,3200000,10909
방란자,대리,윤연번,B,7,3200000,11629
한송재,대리,권견담,B,5,3200000,10491
석제연,차장,진월권,B,14,5000000,11899
장부개,차장,변율명,B,13,5000000,10173
장형기,대리,권남희,B,5,3200000,11415
나수잔,대리,강중다,B,7,3200000,10013
기범조,대리,송용창,B,5,3200000,11816
성안헌,차장,오화환,B,15,5000000,11677
반늘로,인턴,왕라모,B,30,2100000,10604
표번슬,인턴,여항규,B,30,2100000,10381
고슬장,사원,탁박곤,B,2,2800000,11397
도로우,차장,류슬광,B,15,5000000,11826
현견남,사원,진마배,B,2,2800000,11540
육병바,부장,문라초,B,19,6000000,11346
한솔황,부장,서학범,B,17,6000000,11064
임섭길,차장,인주타,B,12,5000000,11638
박유나,과장,이다웅,B,11,4000000,11240
구래찬,대리,최사천,B,7,3200000,11387
유헌형,인턴,구설루,B,30,2100000,10573
최기남,부장,채문서,B,21,6000000,10268
석타세,과장,선단설,B,8,4000000,10432
성무리,부장,모휘으,B,18,6000000,10932
천휘학,사원,주소강,B,3,2800000,11842
최달선,인턴,탁길기,B,30,2100000,11794
신경치,인턴,심삼황,B,30,2100000,10559
곽모자,대리,맹면한,B,7,3200000,10295
배섭래,과장,백마환,B,9,4000000,11955
탁효휴,인턴,원슬남,B,30,2100000,10153
엄혜소,사원,홍오디,B,3,2800000,11407
길가박,인턴,신문윤,B,30,2100000,11649
성수공,부장,배누남,B,18,6000000,11830
원안늘,대리,배나운,B,4,3200000,10043
서연대,차장,노술중,B,12,5000000,11440
방탁휴,부장,표형제,B,20,6000000,11760
손여강,사원,구훈환,B,1,2800000,10175
반호양,사원,임래규,B,1,2800000,10197
나익으,대리,은익시,B,7,3200000,11979
나해항,사원,정형상,B,2,2800000,10433
우전의,사원,염공양,B,1,2800000,10332
장한누,대리,주완호,B,6,3200000,11173
하문세,부장,장빈반,B,20,6000000,11222
임소반,사원,나숙근,B,1,2800000,11814
노출현,부장,변박송,B,19,6000000,10243
오용충,차장,한월출,B,15,5000000,11160
임술택,사원,박다실,B,1,2800000,10812
반전빈,차장,연환옥,B,14,5000000,11929
노공누,인턴,길용익,B,30,2100000,11330
장하사,과장,우송인,B,10,4000000,10410
유택곤,부장,유온공,B,17,6000000,10566
전안자,부장,오개반,B,20,6000000,11300
옥천이,대리,박빈형,B,5,3200000,10868
강예직,과장,공디운,B,9,4000000,11957
류충진,과장,연향나,B,8,4000000,10809
장로범,인턴,주달가,B,30,2100000,11458
왕자완,차장,변훈지,B,14,5000000,11721
변래화,인턴,강도아,B,30,2100000,11513
표장엄,차장,명치용,B,13,5000000,10440
맹으리,인턴,신영담,B,30,2100000,11482
공석잔,과장,이복윤,B,11,4000000,10808
장면봉,차장,민판중,B,15,5000000,10172
신아루,부장,표향자,B,17,6000000,11915
심병장,인턴,명휘배,B,30,2100000,11628
현한고,부장,채솔헌,B,19,6000000,11402
서광달,과장,서석성,B,9,4000000,10527
전여서,과장,우주모,B,9,4000000,11046
최마문,대리,방공노,B,6,3200000,11455
마보정,인턴,남아회,B,30,2100000,10804
서세래,사원,연혜웅,B,2,2800000,11560
고혁헌,차장,나혜춘,B,16,5000000,10730
방설옥,대리,황명안,B,5,3200000,11924
권곤안,과장,천서의,B,8,4000000,11968
방가으,대리,육장을,B,5,3200000,11605
표래민,차장,도지선,B,14,5000000,10439
지옥월,대리,우범인,B,4,3200000,10525
전희린,부장,방심호,B,21,6000000,10649
석항단,차장,오번비,B,15,5000000,10587
강식화,인턴,구손을,B,30,2100000,10951
맹새휴,과장,민호원,B,8,4000000,10880
심다술,인턴,탁옥노,B,30,2100000,10547
채만누,과장,전량온,B,11,4000000,10013
민솔전,과장,배이택,B,9,4000000,10839
황길규,차장,하욱남,B,13,5000000,11939
김관직,사원,하부루,B,2,2800000,10037
최정아,차장,신더조,B,16,5000000,10483
금훈회,과장,채시술,B,8,4000000,10508
곽배혁,부장,여삼영,B,19,6000000,10625
육견전,차장,변탁숭,B,12,5000000,10155
남견황,대리,신직혼,B,5,3200000,11580
남현학,인턴,길광리,B,30,2100000,11276
염솜디,사원,안현여,B,1,2800000,10483
조덕익,차장,명애강,B,16,5000000,10760
염관이,부장,소화별,B,18,6000000,10048
명요산,차장,신수린,B,16,5000000,11778
이혁솜,차장,옥찬마,B,13,5000000,10888
추권시,대리,백창소,B,6,3200000,11086
추삼연,인턴,홍단상,B,30,2100000,11423
배실박,사원,진서양,B,2,2800000,11284
임열휴,인턴,송별훈,B,30,2100000,10247
민민광,차장,방일양,B,14,5000000,10391
성수루,사원,도제민,B,2,2800000,10263
손춘택,대리,성석운,B,5,3200000,10065
우노경,인턴,진홍광,B,30,2100000,11529
류길엄,차장,유훈설,B,12,5000000,10591
차배빈,부장,설구루,B,19,6000000,11323
